2026.08.21 - 04:31:42,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.016,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.032
2026.08.21 - 04:31:42,RAIL_TCP_TIME/0.001,RAILLINE_DIC/0.0,predictPacssOhtCount/0.001,RAIL_OHT_ListCount/0.001,ohtListCount/0.001,RecieveRailLineData/0.006,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.018,RecieveSimulationActiveData/0.024
2026.08.21 - 04:31:42,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.009,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.012,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.013,RecieveSimulationActiveData/0.025
2026.08.21 - 04:31:42,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.001,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.017,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.033
2026.08.21 - 04:31:43,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.002,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.009,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.014,RecieveSimulationActiveData/0.023
2026.08.21 - 04:31:43,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.001,RAIL_OHT_ListCount/0.001,ohtListCount/0.0,RecieveRailLineData/0.017,completedCommandCount/0.0,waitingTranferCommandCount/0.013,commandCount/0.0,RecieveJobData/0.013,OHT_TCP_TIME/0.0,RecieveOHTData/0.004,RecieveSimulationActiveData/0.034
2026.08.21 - 04:31:43,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.012,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.001,ohtListCount/0.0,RecieveRailLineData/0.013,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.021,RecieveSimulationActiveData/0.034
2026.08.21 - 04:31:43,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.002,predictPacssOhtCount/0.004,RAIL_OHT_ListCount/0.0,ohtListCount/0.001,RecieveRailLineData/0.015,completedCommandCount/0.0,waitingTranferCommandCount/0.002,commandCount/0.0,RecieveJobData/0.002,OHT_TCP_TIME/0.0,RecieveOHTData/0.012,RecieveSimulationActiveData/0.029
2026.08.21 - 04:31:44,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.016,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.001,commandCount/0.0,RecieveJobData/0.001,OHT_TCP_TIME/0.0,RecieveOHTData/0.004,RecieveSimulationActiveData/0.021
2026.08.21 - 04:31:44,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.005,predictPacssOhtCount/0.005,RAIL_OHT_ListCount/0.0,ohtListCount/0.001,RecieveRailLineData/0.021,completedCommandCount/0.0,waitingTranferCommandCount/0.001,commandCount/0.0,RecieveJobData/0.001,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.037
2026.08.21 - 04:31:44,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.016,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.004,commandCount/0.0,RecieveJobData/0.004,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.035
2026.08.21 - 04:31:44,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.002,predictPacssOhtCount/0.002,RAIL_OHT_ListCount/0.001,ohtListCount/0.016,RecieveRailLineData/0.022,completedCommandCount/0.0,waitingTranferCommandCount/0.001,commandCount/0.0,RecieveJobData/0.001,OHT_TCP_TIME/0.0,RecieveOHTData/0.012,RecieveSimulationActiveData/0.034
2026.08.21 - 04:31:44,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.005,predictPacssOhtCount/0.006,RAIL_OHT_ListCount/0.001,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.002,commandCount/0.0,RecieveJobData/0.002,OHT_TCP_TIME/0.001,RecieveOHTData/0.015,RecieveSimulationActiveData/0.033
2026.08.21 - 04:31:45,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.008,predictPacssOhtCount/0.003,RAIL_OHT_ListCount/0.001,ohtListCount/0.001,RecieveRailLineData/0.02,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.038
2026.08.21 - 04:31:45,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.005,predictPacssOhtCount/0.01,RAIL_OHT_ListCount/0.002,ohtListCount/0.0,RecieveRailLineData/0.022,completedCommandCount/0.0,waitingTranferCommandCount/0.002,commandCount/0.0,RecieveJobData/0.002,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.04
2026.08.21 - 04:31:45,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.003,predictPacssOhtCount/0.005,RAIL_OHT_ListCount/0.002,ohtListCount/0.0,RecieveRailLineData/0.022,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.04
2026.08.21 - 04:31:45,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.007,predictPacssOhtCount/0.004,RAIL_OHT_ListCount/0.001,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.032
2026.08.21 - 04:31:46,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.016,commandCount/0.0,RecieveJobData/0.016,OHT_TCP_TIME/0.0,RecieveOHTData/0.017,RecieveSimulationActiveData/0.049
2026.08.21 - 04:31:46,RAIL_TCP_TIME/0.002,RAILLINE_DIC/0.006,predictPacssOhtCount/0.003,RAIL_OHT_ListCount/0.0,ohtListCount/0.001,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.002,commandCount/0.0,RecieveJobData/0.002,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.033
2026.08.21 - 04:31:46,RAIL_TCP_TIME/0.001,RAILLINE_DIC/0.003,predictPacssOhtCount/0.005,RAIL_OHT_ListCount/0.002,ohtListCount/0.001,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.002,commandCount/0.0,RecieveJobData/0.002,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.033
2026.08.21 - 04:31:46,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.002,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.012,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.028
2026.08.21 - 04:31:47,RAIL_TCP_TIME/0.001,RAILLINE_DIC/0.002,predictPacssOhtCount/0.004,RAIL_OHT_ListCount/0.003,ohtListCount/0.0,RecieveRailLineData/0.022,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.04
2026.08.21 - 04:31:47,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.006,predictPacssOhtCount/0.005,RAIL_OHT_ListCount/0.002,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.034
2026.08.21 - 04:31:47,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.008,predictPacssOhtCount/0.006,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.035
2026.08.21 - 04:31:47,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.015,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.015,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.031
2026.08.21 - 04:31:48,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.015,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.031
2026.08.21 - 04:31:48,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.001,predictPacssOhtCount/0.002,RAIL_OHT_ListCount/0.0,ohtListCount/0.001,RecieveRailLineData/0.006,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.0,RecieveOHTData/0.014,RecieveSimulationActiveData/0.02
2026.08.21 - 04:31:48,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.016,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.0,commandCount/0.0,RecieveJobData/0.0,OHT_TCP_TIME/0.001,RecieveOHTData/0.025,RecieveSimulationActiveData/0.041
2026.08.21 - 04:31:48,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.002,predictPacssOhtCount/0.006,RAIL_OHT_ListCount/0.001,ohtListCount/0.001,RecieveRailLineData/0.016,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.034
2026.08.21 - 04:31:49,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.004,predictPacssOhtCount/0.004,RAIL_OHT_ListCount/0.001,ohtListCount/0.0,RecieveRailLineData/0.017,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.035
2026.08.21 - 04:31:49,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.004,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.015,ohtListCount/0.0,RecieveRailLineData/0.021,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.017,RecieveSimulationActiveData/0.041
2026.08.21 - 04:31:49,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.0,predictPacssOhtCount/0.0,RAIL_OHT_ListCount/0.0,ohtListCount/0.002,RecieveRailLineData/0.017,completedCommandCount/0.0,waitingTranferCommandCount/0.014,commandCount/0.0,RecieveJobData/0.014,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.047
2026.08.21 - 04:31:49,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.008,predictPacssOhtCount/0.016,RAIL_OHT_ListCount/0.0,ohtListCount/0.0,RecieveRailLineData/0.024,completedCommandCount/0.0,waitingTranferCommandCount/0.004,commandCount/0.0,RecieveJobData/0.004,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.043
2026.08.21 - 04:31:49,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.006,predictPacssOhtCount/0.004,RAIL_OHT_ListCount/0.002,ohtListCount/0.0,RecieveRailLineData/0.017,completedCommandCount/0.0,waitingTranferCommandCount/0.004,commandCount/0.0,RecieveJobData/0.004,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.037
2026.08.21 - 04:31:50,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.006,predictPacssOhtCount/0.003,RAIL_OHT_ListCount/0.003,ohtListCount/0.001,RecieveRailLineData/0.017,completedCommandCount/0.0,waitingTranferCommandCount/0.004,commandCount/0.0,RecieveJobData/0.004,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.037
2026.08.21 - 04:31:50,RAIL_TCP_TIME/0.001,RAILLINE_DIC/0.004,predictPacssOhtCount/0.006,RAIL_OHT_ListCount/0.001,ohtListCount/0.001,RecieveRailLineData/0.018,completedCommandCount/0.0,waitingTranferCommandCount/0.004,commandCount/0.0,RecieveJobData/0.004,OHT_TCP_TIME/0.0,RecieveOHTData/0.015,RecieveSimulationActiveData/0.037
2026.08.21 - 04:31:50,RAIL_TCP_TIME/0.001,RAILLINE_DIC/0.002,predictPacssOhtCount/0.01,RAIL_OHT_ListCount/0.0,ohtListCount/0.001,RecieveRailLineData/0.017,completedCommandCount/0.0,waitingTranferCommandCount/0.003,commandCount/0.0,RecieveJobData/0.003,OHT_TCP_TIME/0.0,RecieveOHTData/0.016,RecieveSimulationActiveData/0.037
2026.08.21 - 04:31:50,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.006,predictPacssOhtCount/0.002,RAIL_OHT_ListCount/0.002,ohtListCount/0.001,RecieveRailLineData/0.023,completedCommandCount/0.0,waitingTranferCommandCount/0.006,commandCount/0.0,RecieveJobData/0.006,OHT_TCP_TIME/0.0,RecieveOHTData/0.01,RecieveSimulationActiveData/0.04
2026.08.21 - 04:31:51,RAIL_TCP_TIME/0.0,RAILLINE_DIC/0.013,predictPacssOhtCount/0.004,RAIL_OHT_ListCount/0.001,ohtListCount/0.0,RecieveRailLineData/0.021,completedCommandCount/0.0,waitingTranferCommandCount/0.004,commandCount/0.0,RecieveJobData/0.004,OHT_TCP_TIME/0.001,RecieveOHTData/0.016,RecieveSimulationActiveData/0.041
